gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Tnfaip6,3.58315924718396,0.975034435402052,0.018513817576099,5.0080367846092,0.90169592425026,2.91830822735626e-06
Colgalt1,3.58098038032445,0.267161375149992,0.0185506209164283,4.98685333320457,0.293309658337226,3.23224577081475e-06
Vps13b,-3.58028739936948,-0.44072867946541,0.0185506209164283,1.52318052628729,0.100523289609493,0.178828793407566
Kif21a,-3.57385803075979,-0.260009857489994,0.0188463441197615,-5.76448920604116,-0.422485138962077,6.23952848147459e-08
Bid,3.57381681682071,0.281895248944697,0.0188463441197615,-1.60180057675101,-0.182465824898371,0.156225428161271
Gcc2,-3.56395292893758,-0.268743913690565,0.0194827408106438,0.381698155790347,0.0177531633433261,0.75738582329218
Huwe1,-3.56099093653044,-0.20460324429157,0.019617071890602,-0.407195144686391,-0.0155480639076023,0.741231162299169
Gadd45g,3.55923492551695,0.26358588995665,0.0196620758722219,1.88428852702308,0.407038364640988,0.092335824831305
Mitd1,-3.55781737194652,-0.311309210202241,0.0196821359197326,2.34634160463548,0.171481292596582,0.0341332916449813
1700025G04Rik,3.55345199032425,0.376253988060394,0.0199246879643174,6.053408579866,0.907412189168755,1.25709258126e-08
Cmpk2,-3.55156754452322,-0.638285786348541,0.0199810402136141,1.34896175500113,0.196358756266302,0.237548676124043
Cp,-3.54502393585359,-0.200175155186996,0.020363898842659,-1.16228107922545,-0.179433792712983,0.313032652289594
Gm49502,-3.54318527989032,-0.805308770861708,0.020363898842659,3.07242275990521,0.762922792252505,0.0049493848655967
Cpsf2,-3.54316857358751,-0.30880030322804,0.020363898842659,2.66135208375607,0.163575063538177,0.0155637749308345
Mif,3.54112946743331,0.207211668151243,0.0204346062859869,2.70596024836767,0.2454400901768,0.0138274756197903
