"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name","log2FoldChange_shrunk"
"Mrpl44",130.916705846093,-0.609101116635385,0.0822430467406486,-7.40611079932594,1.30057184064582e-13,2.29784726187188e-12,-0.609101116635385,"Mrpl44",-0.59816656785562
"Slc38a2",495.272512076418,0.554078145526906,0.0748326527794308,7.40422963702825,1.31913984017408e-13,2.32836596323562e-12,0.554078145526906,"Slc38a2",0.545098670240018
"Gsdmd",75.1143095568908,0.822574674479494,0.111100861567702,7.40385504551859,1.32286822277645e-13,2.33265763282915e-12,0.822574674479494,"Gsdmd",0.799473864744243
"Qdpr",402.72535926054,-0.544508274938867,0.0735496985133814,-7.4032699785955,1.32871223537081e-13,2.34012292612865e-12,-0.544508274938867,"Qdpr",-0.535821991864254
"Gm29688",113.8371431937,-1.92680725126934,0.260267832130802,-7.40317093931526,1.32970400895334e-13,2.34012292612865e-12,-1.92680725126934,"Gm29688",-1.7673353622363
"Bicd1",108.180393346956,1.07357520961306,0.145020980103193,7.40289583513457,1.33246270451545e-13,2.34268565038268e-12,1.07357520961306,"Bicd1",1.02755965375729
"Atp7a",163.456174161376,0.529934843112285,0.0716026376822067,7.40105197610582,1.35109831513699e-13,2.37313030234901e-12,0.529934843112285,"Atp7a",0.521669581303928
"Uqcc4",223.055754969595,-0.588138314094301,0.0794787882734039,-7.39994062404585,1.36245404244945e-13,2.39074130804837e-12,-0.588138314094301,"Uqcc4",-0.577987272247819
"Nr3c1",849.243223602328,-0.495786023800474,0.0670037016371125,-7.39938259658575,1.36819124926272e-13,2.3969718272898e-12,-0.495786023800474,"Nr3c1",-0.488412216941475
"Tmem203",110.756338839999,-0.709017589077329,0.0958217841701157,-7.39933612401316,1.36867011376995e-13,2.3969718272898e-12,-0.709017589077329,"Tmem203",-0.693269937115286
"Pyurf",186.508064193533,-0.931530225219332,0.125911193957925,-7.39831142837561,1.37927077311385e-13,2.41318717171456e-12,-0.931530225219332,"Pyurf",-0.899494315762549
"Uqcr11",579.163042558996,-0.868850724109373,0.117444720213543,-7.39795473589271,1.38297971759531e-13,2.41732489802422e-12,-0.868850724109373,"Uqcr11",-0.842141775091778
"Csde1",1920.41731261371,-0.401178469729118,0.0542391072171176,-7.39647996275477,1.39841894710379e-13,2.44193817306881e-12,-0.401178469729118,"Csde1",-0.395744831917796
"Kctd2",319.879716120399,-0.458871309816956,0.0620515708273245,-7.39499909025496,1.41409241957571e-13,2.46691234320939e-12,-0.458871309816956,"Kctd2",-0.452319626919848
"Lama2",307.011637611116,0.644020573967957,0.0871018167031877,7.39388222133819,1.42602736277238e-13,2.48532249484729e-12,0.644020573967957,"Lama2",0.631555454875154
"Ywhab",2405.12014472589,-0.817047567309663,0.110538178375776,-7.39154181220625,1.45135908305666e-13,2.52702269775964e-12,-0.817047567309663,"Ywhab",-0.794276961392597
"Wdfy2",255.198135740127,0.466420750831885,0.0631160210601743,7.38989472082219,1.46945115096289e-13,2.55604916839638e-12,0.466420750831885,"Wdfy2",0.459699233030481
"Purb",1156.46071023899,-0.252885981768364,0.0342323161141802,-7.38734653316694,1.49787857612246e-13,2.60298010339502e-12,-0.252885981768364,"Purb",-0.250265595267254
"Gm67990",12.4820172194396,-2.39682748438493,0.3245742495517,-7.38452753937018,1.52995687159005e-13,2.65615871548442e-12,-2.39682748438493,"Gm67990",-2.20047159125011
"Hemk1",66.2601981068433,-0.833235911135225,0.112859634232314,-7.38294002814208,1.54831781386669e-13,2.68544302798518e-12,-0.833235911135225,"Hemk1",-0.809208165605865
"Lilrb4b",87.1337667174936,1.70319347260494,0.230731758128067,7.38170369966834,1.56276682952244e-13,2.70789250441143e-12,1.70319347260494,"Lilrb4b",1.57256763151108
"Iscu",121.89452301937,-0.783931391662444,0.10622085883952,-7.38020196999928,1.58049588884375e-13,2.73597681008121e-12,-0.783931391662444,"Iscu",-0.763434317337254
"Gm9899",8.23879702287956,-3.19211669300793,0.432605425405118,-7.37881798412175,1.59700979832948e-13,2.76190559930328e-12,-3.19211669300793,"Gm9899",-2.9780532296657
"N6amt1",337.28880756694,-0.489979820911474,0.0664485400330651,-7.37382372385696,1.658023899181e-13,2.86467030265796e-12,-0.489979820911474,"N6amt1",-0.482693121286075
"Mrpl21",196.300731289276,-0.572269853103631,0.0776594703940563,-7.368964148221,1.71958893904825e-13,2.96818873874489e-12,-0.572269853103631,"Mrpl21",-0.56259771065194
"Ms4a6c",270.321098820775,0.834016218202164,0.113201179197814,7.36755768899508,1.73782243109114e-13,2.99678564195639e-12,0.834016218202164,"Ms4a6c",0.809830433213396
"Gga2",411.485620379855,-0.609565789131036,0.0827565091591561,-7.36577455144619,1.76121250008829e-13,3.03234319112846e-12,-0.609565789131036,"Gga2",-0.598489360159499
"Syk",179.866707715478,0.892631907640669,0.121187177407881,7.36572900478016,1.76181398572736e-13,3.03234319112846e-12,0.892631907640669,"Syk",0.86372067728047
"Mfhas1",180.071782817189,0.729356462668592,0.0990390899771775,7.36432920412197,1.78039837957433e-13,3.06140011998316e-12,0.729356462668592,"Mfhas1",0.712274421471561
"Ugp2",486.965058016863,-0.695468503732905,0.0944584329301073,-7.36269364374808,1.80235691727271e-13,3.09619785234641e-12,-0.695468503732905,"Ugp2",-0.680314749730059
"Gm43508",53.980698272274,1.05233648373199,0.143053964216388,7.35622035709677,1.89190609672787e-13,3.24692968089194e-12,1.05233648373199,"Gm43508",1.00804188700332
"Stt3b",690.303092029386,-0.657110839439418,0.0893718600438375,-7.3525474250743,1.94464501904856e-13,3.33425980101119e-12,-0.657110839439418,"Stt3b",-0.643885424429936
"Itpripl1",124.075966399441,0.569212843602859,0.077422184916071,7.35206380729129,1.95169592454432e-13,3.34316218084326e-12,0.569212843602859,"Itpripl1",0.559600077407897
"Mrps17",322.398946456221,-0.468558849370947,0.0637431743987163,-7.35072976504263,1.97127605017558e-13,3.37348915684662e-12,-0.468558849370947,"Mrps17",-0.461716394583686
"Vdac2",634.242256135326,-0.4284569681268,0.0583454573945934,-7.34345032603178,2.08156674499706e-13,3.55884595774878e-12,-0.4284569681268,"Vdac2",-0.422426612963421
"Hagh",239.707470830833,-0.713807028527629,0.0972452417894512,-7.34027717338721,2.13151966740603e-13,3.64078943380482e-12,-0.713807028527629,"Hagh",-0.697529502528748
"Dctpp1",141.179741326715,-0.634883727984388,0.086495412999219,-7.34008551401588,2.13457426623512e-13,3.64254769947864e-12,-0.634883727984388,"Dctpp1",-0.622647374149132
"Alyreffm1",17.3942321527373,-3.24231411256237,0.441784060405406,-7.33913783486674,2.14974135374197e-13,3.66495241596238e-12,-3.24231411256237,"Alyreffm1",-3.02245368246582
"Exph5",18.371030193743,2.28174382239092,0.311025391244948,7.33619790094221,2.1974702078421e-13,3.74277454150076e-12,2.28174382239092,"Exph5",2.08746803434097
"Lyn",301.476681027184,0.526832697332126,0.0718264570904932,7.33479999811737,2.22052837126227e-13,3.77846956343644e-12,0.526832697332126,"Lyn",0.518500812522968
"Mettl4",122.017676055629,-0.531194894364109,0.0724422995398685,-7.33266196321897,2.25625538166892e-13,3.83563414883716e-12,-0.531194894364109,"Mettl4",-0.52273269905406
"Aebp1",884.737313157135,0.911813855328137,0.124365674170636,7.33171641941234,2.27223513641831e-13,3.8591521400963e-12,0.911813855328137,"Aebp1",0.880975083963378
"Lage3",189.228991465356,-0.512246274103057,0.06987127927388,-7.33128517792217,2.27956001252371e-13,3.86637089454072e-12,-0.512246274103057,"Lage3",-0.504307532685954
"Mfng",265.358542588715,-1.24092818655687,0.169266416354406,-7.33121320391545,2.28078478767247e-13,3.86637089454072e-12,-1.24092818655687,"Mfng",-1.17407899517368
"Rorc",53.4863104013586,-1.47333200665293,0.201013034459596,-7.32953467726028,2.30953216127736e-13,3.91141670929704e-12,-1.47333200665293,"Rorc",-1.37449477566114
"Fam162a",280.347797561271,-0.688796219588727,0.0939817837922022,-7.32903964785011,2.31807806554607e-13,3.92219680968124e-12,-0.688796219588727,"Fam162a",-0.673864294013732
"Mocs1",180.409951568399,-0.836388293380979,0.114133548102855,-7.32815466866272,2.33343331302589e-13,3.94446725263943e-12,-0.836388293380979,"Mocs1",-0.811763514539695
"Dpysl3",424.977446649068,0.943029990298558,0.128691955204738,7.32780839950936,2.33946857661993e-13,3.95095603935081e-12,0.943029990298558,"Dpysl3",0.90933508313006
"Nsd3",632.022443013021,0.301379959725041,0.0411339197216397,7.32679894754818,2.35715036318571e-13,3.97708315499607e-12,0.301379959725041,"Nsd3",0.297730512537008
"Cmc1",320.699974421947,-0.61405035293241,0.0838194626523937,-7.32586840217442,2.37356625301471e-13,4.00102742518487e-12,-0.61405035293241,"Cmc1",-0.602665332290541
"Atp1a2",2615.29215986099,-1.25086422746527,0.17088694977034,-7.31983471614624,2.48276562440361e-13,4.18118188394413e-12,-1.25086422746527,"Atp1a2",-1.18253316663652
"Rftn2",62.6162410217626,0.965403939461416,0.131914322269883,7.31841639974697,2.50914256931816e-13,4.22164997677796e-12,0.965403939461416,"Rftn2",0.929512157792371
"Ankrd40",575.76735435897,-0.791098337107916,0.108119547076214,-7.3168854152734,2.53792380285477e-13,4.26608388020054e-12,-0.791098337107916,"Ankrd40",-0.769747738021106
"Tmem222",174.056889057729,-0.532300450402447,0.0727540231081002,-7.31644007660633,2.54635651280006e-13,4.27626220721027e-12,-0.532300450402447,"Tmem222",-0.523767036649304
"Ehd4",808.471395263549,0.566429619998221,0.0774326488359635,7.31512648105541,2.57139074593849e-13,4.31427555563896e-12,0.566429619998221,"Ehd4",0.556811970652978
"Cops7a",233.12254511794,-0.455110289400344,0.0622193961974221,-7.31460472480766,2.58140121347196e-13,4.32703469016838e-12,-0.455110289400344,"Cops7a",-0.448489418652739
"Pdhb",698.808434452883,-1.09906162297221,0.150262666937274,-7.31426937491403,2.58785546838966e-13,4.33381456745404e-12,-1.09906162297221,"Pdhb",-1.04911596403402
"Cd300c2",49.1540337030911,1.61450077303213,0.220806439112133,7.3118373699792,2.63513932639612e-13,4.4088945046103e-12,1.61450077303213,"Cd300c2",1.49443467358282
"Arxes2",482.222973455487,-1.8955736018312,0.259264372539423,-7.31135397920116,2.64463816771273e-13,4.4206749149146e-12,-1.8955736018312,"Arxes2",-1.73596782675479
"Apool",128.44795582877,-0.883319282799259,0.120822696483296,-7.31087211682432,2.65414044640701e-13,4.43243918932929e-12,-0.883319282799259,"Apool",-0.854776345507545
"Slc37a2",101.889098877004,1.73054255168645,0.236718178493623,7.31056044237458,2.66030448847318e-13,4.43861192297575e-12,1.73054255168645,"Slc37a2",1.5934673687934
"Chmp5",529.608831428725,-0.42845938916959,0.0586192760068407,-7.30918937176211,2.68758780197767e-13,4.47997722023822e-12,-0.42845938916959,"Chmp5",-0.422370942321179
"Oaz3",16.0900712057348,-17.1897451074063,2.35225541115154,-7.30777152256231,2.71609102298403e-13,4.52329751290656e-12,-17.1897451074063,"Oaz3",-16.5550344695418
"Lman2",986.43179050312,-0.545523861205724,0.0746532543077456,-7.30743577442576,2.72288397473182e-13,4.53041546434102e-12,-0.545523861205724,"Lman2",-0.536568519350752
"Top1mt",48.2044388000867,-0.840592232376753,0.115078566232492,-7.30450734569033,2.78284467576731e-13,4.62590058579953e-12,-0.840592232376753,"Top1mt",-0.815482735063599
"Fam117a",149.251778154804,-0.718388306778676,0.0983637345837412,-7.30338584457752,2.80614967121753e-13,4.66033314741629e-12,-0.718388306778676,"Fam117a",-0.701676859659402
"Tlr7",67.417039143743,1.0623524805709,0.145486016990594,7.30209337327297,2.8332452813324e-13,4.70099166328824e-12,1.0623524805709,"Tlr7",1.01633468176204
"Ppp1r15b",426.717881829589,-0.425547503345825,0.0583135230186312,-7.2975783543358,2.92993110885123e-13,4.85693464735467e-12,-0.425547503345825,"Ppp1r15b",-0.419496373717076
"Gm60589",16.9248681164635,-2.64792211995497,0.363189385798691,-7.29074753694112,3.08239901977782e-13,5.10497502483645e-12,-2.64792211995497,"Gm60589",-2.44077062024502
"Uqcrq",1135.05132956732,-0.941792373276761,0.129200065152992,-7.28941097793985,3.11313055549559e-13,5.15112844260751e-12,-0.941792373276761,"Uqcrq",-0.907867239035346
"Plekhn1",37.9282874164244,1.24178792024822,0.170364322781784,7.28901392011989,3.12231795355151e-13,5.16158186696484e-12,1.24178792024822,"Plekhn1",1.17408069617239
"Phgdh",133.527880701784,-1.38995543622711,0.190768735102476,-7.28607565322725,3.19113827059665e-13,5.27050623828754e-12,-1.38995543622711,"Phgdh",-1.30200938888634
"Nxnl1",38.2411482193533,-1.9208716421314,0.263726022494598,-7.28358780814185,3.25057179911617e-13,5.36374168613793e-12,-1.9208716421314,"Nxnl1",-1.75683401493412
"Car3",7980.02204017841,-1.08960292078141,0.149630087866123,-7.28197741724441,3.28962153569469e-13,5.42320191943214e-12,-1.08960292078141,"Car3",-1.04030412003932
"Gm32618",74.8026294846006,0.98525969149661,0.135355819735425,7.27903457289434,3.36217519597446e-13,5.53773654531104e-12,0.98525969149661,"Gm32618",0.947037910669156
"Adh1",649.749104884668,-0.701081259274985,0.0963182425570321,-7.27880036702144,3.36801642051332e-13,5.54228209875138e-12,-0.701081259274985,"Adh1",-0.685259152054377
"Pex7",132.853837551214,-0.687230485819043,0.094419640340986,-7.27846964187945,3.37628186652598e-13,5.55080490414409e-12,-0.687230485819043,"Pex7",-0.672173602997433
"Zfp90",97.7142032687578,0.749972866525035,0.103048927849788,7.27783279432323,3.39225404224008e-13,5.57197088618539e-12,0.749972866525035,"Zfp90",0.731186084552289
"Vangl1",198.011604861559,0.513173541996507,0.0705494081931907,7.27395955741041,3.49100541548761e-13,5.728943741146e-12,0.513173541996507,"Vangl1",0.505079414118597
"Pigbos1",147.998040459832,-0.583842621362218,0.0802949074174587,-7.27122852669572,3.56232692950142e-13,5.84065744339221e-12,-0.583842621362218,"Pigbos1",-0.573479544132784
"Fmo5",171.550590742587,-0.959342277217576,0.131945865395463,-7.27072632660579,3.57559688345944e-13,5.85707518632983e-12,-0.959342277217576,"Fmo5",-0.923578565450875
"Tef",678.947852610859,-0.472478986791537,0.0650144882237125,-7.26728764157543,3.66777274295888e-13,6.00259877660223e-12,-0.472478986791537,"Tef",-0.465384273163852
"Cog6",115.129298653654,-0.56768886501106,0.0781594660427148,-7.26321319417425,3.7800143763993e-13,6.18066714308345e-12,-0.56768886501106,"Cog6",-0.557884877907165
"Pomt1",126.765258992263,-0.809717833386967,0.111487835044417,-7.26283574404664,3.79058137825121e-13,6.19231577377169e-12,-0.809717833386967,"Pomt1",-0.786694509999609
"Heatr5a",174.350263263952,0.527063143877757,0.0726067088862829,7.25915210815087,3.89524252742555e-13,6.35751652434447e-12,0.527063143877757,"Heatr5a",0.518543574633737
"Alb",258.361329377079,-1.66310929846804,0.229210702919965,-7.25580994814522,3.9926536865407e-13,6.51059557625758e-12,-1.66310929846804,"Alb",-1.53396379560043
"Gys1",410.439336079981,-1.1290980575212,0.155645310282686,-7.25430181912009,4.03738937751292e-13,6.57758019419814e-12,-1.1290980575212,"Gys1",-1.07484337323658
"Rps6kb1",667.555914191931,-0.355679002572314,0.0490331663553269,-7.25384528494097,4.05102835991686e-13,6.59382769968006e-12,-0.355679002572314,"Rps6kb1",-0.350887811127365
"Cln3",156.572462608102,0.496140447876837,0.0684095144053023,7.25250649986169,4.09128604795758e-13,6.65333371234765e-12,0.496140447876837,"Cln3",0.488445009658322
"Arl4a",1085.3356313438,-1.02045986840303,0.140743041342572,-7.25051738735139,4.15182573842499e-13,6.74568543191615e-12,-1.02045986840303,"Arl4a",-0.97832774895138
"Nectin3",137.977550655597,0.966091526475704,0.13330034909127,7.24747934316528,4.24599181343751e-13,6.89245566394288e-12,0.966091526475704,"Nectin3",0.929447558407963
"Gnb5",244.668466314104,-0.799219848206464,0.11036612052475,-7.24153249571945,4.43642834031779e-13,7.19496837402015e-12,-0.799219848206464,"Gnb5",-0.77683899433194
"2610306M01Rik",43.6577162530824,-0.902956483599528,0.124693416310126,-7.24141266090408,4.44035077013364e-13,7.19496837402015e-12,-0.902956483599528,"2610306M01Rik",-0.872157473002733
"Cript",282.961230851242,-0.430270513157959,0.0594211225425329,-7.24103643195191,4.4526876271621e-13,7.20846441603398e-12,-0.430270513157959,"Cript",-0.424027699828245
"Nmnat3",84.835109816336,-0.82632097400858,0.114128908335778,-7.24024251224294,4.47883145881377e-13,7.24426822106336e-12,-0.82632097400858,"Nmnat3",-0.801892228250499
"Rnf144a",457.108228133606,-0.881181815028293,0.121711566467585,-7.23991844491603,4.48954628521636e-13,7.25507452703517e-12,-0.881181815028293,"Rnf144a",-0.852273313271829
"B430219N15Rik",92.0564777616067,-1.85351546739805,0.256041976800123,-7.2391077844434,4.51645997927643e-13,7.29201518736677e-12,-1.85351546739805,"B430219N15Rik",-1.69631952798149
"Ecsit",182.791437482335,-0.731669127709868,0.101094936450007,-7.23744584449774,4.57213216766031e-13,7.37527974596756e-12,-0.731669127709868,"Ecsit",-0.713839370589697
"Aurkaip1",459.735378049088,-0.551448251414608,0.0761998975822653,-7.23686341991818,4.59180141599963e-13,7.40037099177145e-12,-0.551448251414608,"Aurkaip1",-0.542120186969478
"Dgat1",762.407442648906,-1.19657171056851,0.165354920480906,-7.23638405853597,4.6080523967671e-13,7.41991319679973e-12,-1.19657171056851,"Dgat1",-1.13375469306877
"Ephx1",230.192539079788,1.2716693237261,0.175755984283264,7.23542546168193,4.64071965502929e-13,7.46583038598899e-12,1.2716693237261,"Ephx1",1.19902178412945
"Tmco1",669.884207120085,-0.553584289171972,0.0765148994278839,-7.23498682362813,4.65574338005216e-13,7.48330656243237e-12,-0.553584289171972,"Tmco1",-0.54418109987719
"Slk",869.051925211592,0.300640709654028,0.0415931585979202,7.22812885071586,4.89694010909233e-13,7.86396114304774e-12,0.300640709654028,"Slk",0.296907131614481
"Clic1",244.843452783397,0.464992712167423,0.0643442741816358,7.22663699422279,4.95101170218252e-13,7.9437017373287e-12,0.464992712167423,"Clic1",0.457986140158528
"Dna2",38.5949936213944,1.16352220392112,0.161060082194217,7.22415006915287,5.04245501460147e-13,8.08320819007327e-12,1.16352220392112,"Dna2",1.10464498148085
"Dgat2",2362.49541126458,-1.3386686726365,0.185319469642437,-7.22357275908132,5.06391849555787e-13,8.11038629217309e-12,-1.3386686726365,"Dgat2",-1.25656113303927
"Sntb1",239.9118462495,-1.09994585344403,0.152275327140657,-7.22340167706886,5.07029626801295e-13,8.11337621676877e-12,-1.09994585344403,"Sntb1",-1.04867912340829
"Eif1",725.120872560771,-0.388574679325777,0.0538097047733396,-7.22127506483365,5.15023567527415e-13,8.23396789826496e-12,-0.388574679325777,"Eif1",-0.383111233948642
"Uqcrc2",860.122714515415,-0.690654079739589,0.0956700301388786,-7.2191268126184,5.23224463276251e-13,8.3576511514091e-12,-0.690654079739589,"Uqcrc2",-0.675156873043993
