"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name"
"Exoc3l",21.3358640425152,-0.537255054233197,0.215141792147365,-2.49721380895254,0.0125173458779271,0.0236861633835241,-0.537255054233197,"Exoc3l"
"Ccdc117",144.022473560818,-0.191907350964292,0.0768780782088265,-2.49625583047234,0.0125512044356999,0.0237477343762359,-0.191907350964292,"Ccdc117"
"Stox2",258.209560994136,0.217784067152328,0.0872522084417367,2.4960292815712,0.0125592233709341,0.0237604072314738,0.217784067152328,"Stox2"
"Gm45894",4.93471349876211,1.21410022542289,0.48651794903878,2.49548907254419,0.0125783629410868,0.0237941139943614,1.21410022542289,"Gm45894"
"Gm56554",4.98177960593202,-1.12947787206677,0.452634024680721,-2.49534460619367,0.0125834857487621,0.0238013013647319,-1.12947787206677,"Gm56554"
"Gm71286",5.31954819911166,1.52230879051931,0.610144992047036,2.49499514109255,0.0125958854952482,0.0238222498966913,1.52230879051931,"Gm71286"
"Mcemp1",14.7786932579962,1.08810898624585,0.436161558356856,2.49473839543555,0.0126050022554451,0.0238369856551819,1.08810898624585,"Mcemp1"
"AI314278",19.7655110803904,-1.44786175680227,0.580467027856113,-2.49430490849717,0.0126204081656808,0.0238636103099175,-1.44786175680227,"AI314278"
"Pip5k1b",25.2125863227075,1.61616747907369,0.647962348824596,2.49423053979204,0.0126230528669894,0.0238661020567299,1.61616747907369,"Pip5k1b"
"Cd55",343.229070325002,0.599524829506977,0.240427313378732,2.49358037188803,0.012646195052656,0.0239073433063981,0.599524829506977,"Cd55"
"Vps29",341.475271361767,-0.127898917406797,0.0513001032892262,-2.49315126493434,0.0126614893239387,0.0239314193657698,-0.127898917406797,"Vps29"
"Sestd1",172.865205882728,0.358255366573784,0.143695965731364,2.4931483966887,0.0126615916092886,0.0239314193657698,0.358255366573784,"Sestd1"
"Ncoa5",146.260019671441,0.174667059050222,0.0700724353862544,2.49266431354098,0.0126788651231101,0.0239615496589533,0.174667059050222,"Ncoa5"
"Ece1",570.418955351571,-0.168663797753806,0.0676679607815111,-2.49252077062576,0.0126839911655776,0.0239687187543685,-0.168663797753806,"Ece1"
"Taf12",166.394195787453,-0.232246844295387,0.0931979061711039,-2.49197491485485,0.0127035009058545,0.0240030641131105,-0.232246844295387,"Taf12"
"Col17a1",26.575786197705,1.70954270301775,0.686055643816916,2.49184263466823,0.0127082328033278,0.0240094826891443,1.70954270301775,"Col17a1"
"Nme1",356.652125263024,-0.188445675326773,0.0756381354118296,-2.49141090404643,0.0127236874318933,0.0240361560918006,-0.188445675326773,"Nme1"
"Zfp169",22.7277987250009,0.515023506670355,0.206799440996618,2.49044922069581,0.0127581725474993,0.0240987703674987,0.515023506670355,"Zfp169"
"Shc4",13.3594063041105,0.717936827885795,0.288348107393034,2.48982673885634,0.0127805382714582,0.0241384817127425,0.717936827885795,"Shc4"
"Slc37a4",102.726378970396,-0.355077175273778,0.142623542729675,-2.48961124143986,0.0127882891581868,0.0241505847122163,-0.355077175273778,"Slc37a4"
"Sgk3",156.825377402052,0.21654599574774,0.0869824228688689,2.48953741003738,0.0127909456400404,0.0241530654364059,0.21654599574774,"Sgk3"
"Rad51",9.70972230236305,0.763484672674935,0.306770822141787,2.48877865027874,0.0128182744136686,0.0242021292887091,0.763484672674935,"Rad51"
"Wdhd1",27.2140462840992,0.513564807838447,0.206363820049014,2.48863782283382,0.0128233523739135,0.0242091755848859,0.513564807838447,"Wdhd1"
"Ctns",114.781702559319,0.331094246627777,0.133097909773954,2.48759914554698,0.0128608600432643,0.0242774379448102,0.331094246627777,"Ctns"
"Arsg",35.2914379327373,0.391067725503317,0.157264821645276,2.4866827902899,0.0128940311048346,0.0243375006245729,0.391067725503317,"Arsg"
"Arhgap11a",42.1210091225202,0.472669309422672,0.190100277748564,2.48642093015691,0.0129035240518459,0.0243528629167366,0.472669309422672,"Arhgap11a"
"Slc2a9",39.9570368011063,0.477683561396144,0.192131534460669,2.48623195945968,0.0129103784534917,0.0243632427724794,0.477683561396144,"Slc2a9"
"Uba3",180.873437035142,-0.183076991564767,0.0736377258402751,-2.48618475755039,0.0129120910779925,0.0243639183937025,-0.183076991564767,"Uba3"
"Tmem185a",95.2241996463712,-0.195181463760789,0.078542018207549,-2.48505791186849,0.0129530360814839,0.0244386139684851,-0.195181463760789,"Tmem185a"
"4732490B19Rik",2.70948431821648,2.04172233051616,0.821787208329137,2.48449027901932,0.012973705027503,0.0244750428597303,2.04172233051616,"4732490B19Rik"
"Gm38118",5.5196464843648,-1.44397261126099,0.581210316250187,-2.48442357420135,0.0129761358330954,0.0244770612578977,-1.44397261126099,"Gm38118"
"Clec16a",136.838898585989,-0.497373682187022,0.200263394479441,-2.48359758147455,0.0130062694228151,0.0245313298908088,-0.497373682187022,"Clec16a"
"Lmbrd2",205.767385788162,-0.206097968581355,0.0829849347561215,-2.48355884338575,0.0130076841710673,0.024531425762904,-0.206097968581355,"Lmbrd2"
"Sgtb",45.6364268668107,0.320484688271326,0.12904560735472,2.48349939870777,0.0130098554064336,0.0245329481379865,0.320484688271326,"Sgtb"
"Gm59029",8.1541212877526,-0.911451020926351,0.367133272879466,-2.48261622755612,0.0130421512898955,0.0245912708984234,-0.911451020926351,"Gm59029"
"Gm69920",14.0055198118275,0.583227523593634,0.234964729275719,2.48219179700477,0.0130576971168154,0.0246180021323944,0.583227523593634,"Gm69920"
"A430110C17Rik",11.9692587666309,0.607288755139197,0.24467540217971,2.48201801132896,0.0130640671779572,0.0246274302759395,0.607288755139197,"A430110C17Rik"
"Bpgm",116.31148785294,-0.349899512735456,0.140986399550429,-2.48179621474979,0.0130722010563007,0.024640181114926,-0.349899512735456,"Bpgm"
"Cd209f",461.027892172763,0.399361374054981,0.160941541598919,2.4814064168108,0.0130865068503643,0.0246645616903125,0.399361374054981,"Cd209f"
"Car1",45.4232173165276,1.07638070132651,0.433888145878632,2.48077923204566,0.0131095539310168,0.0247054104152629,1.07638070132651,"Car1"
"Gm39090",11.9769789545517,0.645386965393854,0.260267389037802,2.47970738009023,0.0131490242391388,0.0247771974819435,0.645386965393854,"Gm39090"
"Gm38375",16.4962756894722,0.515679368319183,0.207966132421602,2.47963147804165,0.013151823266776,0.0247798756836615,0.515679368319183,"Gm38375"
"Psd4",39.6451053495266,0.735320636727804,0.296592981931324,2.47922466654342,0.0131668341701534,0.0248055597972534,0.735320636727804,"Psd4"
"Slc13a3",31.0158922126349,0.466931426708615,0.188410931595799,2.47826080341416,0.0132024601583057,0.0248700720996321,0.466931426708615,"Slc13a3"
"Gm21781",33.0274828834578,0.371919258751079,0.150086857009831,2.47802683166799,0.013211120988939,0.0248837807212334,0.371919258751079,"Gm21781"
"Camkk2",412.323203543533,-0.193241855916594,0.0779932580633968,-2.47767384918729,0.0132241966941618,0.0249058012294445,-0.193241855916594,"Camkk2"
"Dact2",57.1571223450603,0.577482355602624,0.233101914157103,2.47738143931937,0.0132350372419311,0.0249236079817163,0.577482355602624,"Dact2"
"Utp18",124.552315599638,0.186837362280469,0.0754338424113621,2.47683740225762,0.0132552273047189,0.0249590157352046,0.186837362280469,"Utp18"
"Ift122",108.398115279056,0.298273370103733,0.120433010298946,2.4766745376815,0.0132612767562976,0.0249677927079208,0.298273370103733,"Ift122"
"Tcstv4",12.994359919158,0.649395740703844,0.262218035120406,2.47654872558882,0.0132659515990656,0.0249739800566038,0.649395740703844,"Tcstv4"
"Ric1",187.366758959438,-0.177682717513129,0.0717520925551521,-2.47634196001397,0.0132736376225792,0.0249858342521935,-0.177682717513129,"Ric1"
"Zfp696",24.0215827030479,-0.397869864980777,0.160672631629611,-2.47627651918941,0.0132760710511942,0.0249877996993281,-0.397869864980777,"Zfp696"
"Eno4",7.06399354167041,2.72729274651319,1.1015745595235,2.47581311944324,0.0132933139394575,0.0250176357136217,2.72729274651319,"Eno4"
"Thra",800.161540293647,-0.182664658008407,0.0737898360901951,-2.47547179512814,0.0133060271160182,0.025038941589109,-0.182664658008407,"Thra"
"Kif9",23.8742860929641,0.965277531281562,0.389968029117797,2.47527350758793,0.0133134175907653,0.0250502279304848,0.965277531281562,"Kif9"
"Fcsk",75.5920247105308,-0.234736289674871,0.0948436034213397,-2.47498282653879,0.0133242582689664,0.0250680030570742,-0.234736289674871,"Fcsk"
"Dip2a",110.073372545836,-0.184263447518014,0.0744649047085027,-2.47450054813505,0.0133422616042797,0.0250978279916279,-0.184263447518014,"Dip2a"
"B830012L14Rik",16.3170130670739,0.962199327205382,0.388848566699243,2.47448340975782,0.0133429017711523,0.0250978279916279,0.962199327205382,"B830012L14Rik"
"Rasa2",371.473758313899,-0.26982202588931,0.109046394034258,-2.47437825229272,0.0133468302943373,0.0251001870720615,-0.26982202588931,"Rasa2"
"Ythdc2",65.7950892224255,0.22537050247881,0.0910817846148605,2.47437512815311,0.0133469470230844,0.0251001870720615,0.22537050247881,"Ythdc2"
"Cnksr2",7.61130027462459,1.41108291261114,0.570307993108455,2.47424712552256,0.0133517304235571,0.025106557595201,1.41108291261114,"Cnksr2"
"Supt16",528.709601209989,0.117741388792453,0.0475916382318517,2.47399318802295,0.0133612244381603,0.0251217836864678,0.117741388792453,"Supt16"
"Gm20234",6.13829275158567,1.15778819422537,0.468164782883251,2.47303564162811,0.0133970781190577,0.0251865628775344,1.15778819422537,"Gm20234"
"Gm37632",8.05201273682451,0.697915866068142,0.282273166258157,2.47248392512752,0.0134177747838787,0.0252228362523874,0.697915866068142,"Gm37632"
"Bcl6",238.413199161075,0.47332910347793,0.191508003993971,2.47158914304612,0.0134514010236947,0.0252834046203545,0.47332910347793,"Bcl6"
"Clic5",115.346035293956,-0.443849252189418,0.179594049642695,-2.47140288373953,0.0134584100739449,0.0252939355893389,-0.443849252189418,"Clic5"
"Cpne5",3.05237074024935,1.73667412033044,0.702808315630558,2.47104947637437,0.0134717178783163,0.0253163010928217,1.73667412033044,"Cpne5"
"C130050O18Rik",5.32827606935861,0.874359451835328,0.353856244276487,2.47094537959359,0.0134756399325506,0.0253210258908123,0.874359451835328,"C130050O18Rik"
"Ndp",3.5726510210932,1.58180797256738,0.640320078895526,2.47033948286583,0.0134984883365772,0.0253606730358802,1.58180797256738,"Ndp"
"Tubgcp4",163.511227500357,0.191883140475554,0.0776756989138013,2.47031109032558,0.0134995598601978,0.0253606730358802,0.191883140475554,"Tubgcp4"
"Gm37510",14.7410448275354,0.525024817907697,0.212552558955724,2.47009408161048,0.0135077521690069,0.0253714505066745,0.525024817907697,"Gm37510"
"Exosc8",139.373357101034,0.210120929872367,0.0850662958603889,2.47008439414381,0.013508117983538,0.0253714505066745,0.210120929872367,"Exosc8"
"Nek2",6.46760357200779,1.41192309199629,0.571625015026907,2.47001627794374,0.0135106904094503,0.0253736324218829,1.41192309199629,"Nek2"
"Optn",223.406898380409,-0.452125099331062,0.18314011988092,-2.46873868830619,0.0135590191730451,0.0254617371942356,-0.452125099331062,"Optn"
"Acbd6",251.573867858033,-0.170738927909675,0.0691704140496484,-2.46838088589615,0.0135725814999716,0.0254845444053127,-0.170738927909675,"Acbd6"
"Tyw3",31.466711496877,-0.372807610404904,0.151062775033148,-2.4678985959519,0.0135908814308669,0.0255162414838801,-0.372807610404904,"Tyw3"
"Tent4a",76.7428646689302,0.221218939377268,0.0896402774628705,2.4678520151714,0.0135926500381769,0.025516898401696,0.221218939377268,"Tent4a"
"Rnase10",14.9809494090974,1.32124453562782,0.535444829472396,2.46756428095442,0.0136035794130757,0.0255347505034001,1.32124453562782,"Rnase10"
"Gm45804",5.46067002986252,0.816360190896428,0.330842087332189,2.46752218703282,0.0136051789708373,0.0255350880694439,0.816360190896428,"Gm45804"
"Gm65694",19.4374984968588,0.502777105863924,0.20377465182973,2.46731917512505,0.0136128957022612,0.0255469054779706,0.502777105863924,"Gm65694"
"Prpsap2",70.4758031366418,-0.230702706672442,0.0935128424449377,-2.46706976967665,0.0136223812016962,0.0255620394672621,-0.230702706672442,"Prpsap2"
"Ip6k1",346.251868041953,0.136139208231944,0.0551882182431179,2.46681651565949,0.013632019045693,0.0255774561397699,0.136139208231944,"Ip6k1"
"Asgr2",16.9725775712754,0.58079060934426,0.235465301935884,2.46656558129489,0.0136415745533444,0.0255927151263641,0.58079060934426,"Asgr2"
"Tbc1d10c",30.5307867131053,-0.802150563104465,0.325236787565103,-2.46635864629519,0.0136494590289262,0.0256048362634821,-0.802150563104465,"Tbc1d10c"
"Ep400",380.7088398372,0.127512696099987,0.051716639237768,2.46560290806496,0.0136782877811857,0.0256562398615502,0.127512696099987,"Ep400"
"Gm37893",24.5735285631706,0.494264625209823,0.20048890335682,2.46529666696892,0.0136899851043599,0.0256755028245065,0.494264625209823,"Gm37893"
"Gm37033",131.834053785213,0.436441801992625,0.177056475648545,2.46498638580696,0.013701845753856,0.0256950680563918,0.436441801992625,"Gm37033"
"Amd2",6.06761059253493,0.976486648376049,0.396242365629252,2.46436709720663,0.0137255455017051,0.0257368287524676,0.976486648376049,"Amd2"
"Gm56955",13.309799683311,0.582495385943887,0.236376816566145,2.46426614253385,0.0137294123975571,0.025741395953556,0.582495385943887,"Gm56955"
"Fbln2",326.410531781671,0.244578992727153,0.0992638929708728,2.46392706760876,0.0137424071255087,0.025763074271357,0.244578992727153,"Fbln2"
"Plk3",30.3392063456447,0.490881084442722,0.19928022369128,2.46327044073968,0.0137676026216352,0.0258076186297792,0.490881084442722,"Plk3"
"Dscc1",6.49454512494341,0.764975024410754,0.310559646922116,2.46321449677137,0.0137697511380023,0.0258089562284398,0.764975024410754,"Dscc1"
"Luc7l2",1292.60669295278,0.126519937074887,0.051365062240748,2.46315163567578,0.0137721656584609,0.0258107920738854,0.126519937074887,"Luc7l2"
"Zfp868",28.7975835024108,0.389462707088894,0.15812880691457,2.46294596593841,0.0137800681304798,0.0258229115852064,0.389462707088894,"Zfp868"
"Gm56596",48.1225896388042,-0.323044056123143,0.131203274139985,-2.46216459338108,0.0138101274150993,0.0258765446075609,-0.323044056123143,"Gm56596"
"Pgap3",24.2862179240399,0.80583870140211,0.327394353560375,2.46137018747791,0.0138407474332134,0.0259312170139351,0.80583870140211,"Pgap3"
"Dr1",136.958018972101,-0.180966782299357,0.0735339776829707,-2.4609954200977,0.0138552134726442,0.025955616031557,-0.180966782299357,"Dr1"
"Nova2",59.1966403273311,-0.431226763972716,0.175230853635589,-2.46090659850062,0.0138586439469898,0.0259593386826244,-0.431226763972716,"Nova2"
"Gm62491",8.52862772577737,0.664415976616982,0.270110392703741,2.45979419735144,0.0139016707403495,0.0260372227362205,0.664415976616982,"Gm62491"
"Gm19514",33.1187817471568,0.692820515354328,0.281689604328885,2.45951751398476,0.0139123909313331,0.0260545880144687,0.692820515354328,"Gm19514"
"Bard1",8.97787050151874,0.694964673278014,0.282574954624674,2.45939939794413,0.013916969599847,0.026060449268386,0.694964673278014,"Bard1"
"Dusp22",244.358287360002,-0.19477244873953,0.0791999523643782,-2.45924956928551,0.0139227794952021,0.0260686146159384,-0.19477244873953,"Dusp22"
"Cct4",388.150068691238,-0.137043948433124,0.0557277468555288,-2.45916901661937,0.0139259039652487,0.0260717506733593,-0.137043948433124,"Cct4"
"Fgf18",33.312922260287,0.772609374075253,0.3142252630727,2.45877548647799,0.0139411770799872,0.0260964522469377,0.772609374075253,"Fgf18"
"Gm63662",13.6641708846195,-0.579832067603593,0.235823509603116,-2.45875429714126,0.0139419998688327,0.0260964522469377,-0.579832067603593,"Gm63662"
"Suz12",345.587785610721,-0.199077288295669,0.0809740171021331,-2.45853293957952,0.0139505978184404,0.0261098285496845,-0.199077288295669,"Suz12"
"Il11ra1",547.697651695739,0.171089396445526,0.0696131589762773,2.45771631343191,0.0139823576345453,0.0261665471246417,0.171089396445526,"Il11ra1"
"Tmem87a",188.331406181868,0.141312196552659,0.0575000656372893,2.4576006129116,0.0139868625594456,0.0261722544729701,0.141312196552659,"Tmem87a"
"Ccdc28b",148.720422895796,0.211521243396159,0.0860758168753099,2.45738293372887,0.0139953416066821,0.0261853962485993,0.211521243396159,"Ccdc28b"
"Gm65120",5.75146291578725,0.918332485677704,0.373785443824145,2.45684389494245,0.0140163577962221,0.0262219899441284,0.918332485677704,"Gm65120"
"Gm45380",22.0518419457295,-0.40865790392203,0.166354599615824,-2.45654706792465,0.0140279424568002,0.0262409332322422,-0.40865790392203,"Gm45380"
"Smyd1",23.6450099189761,-1.10431139978431,0.449595442703411,-2.45623352662141,0.0140401886254144,0.0262611098811048,-1.10431139978431,"Smyd1"
"Trpc4",7.61871710466863,1.96950237093191,0.801873988829586,2.45612452625704,0.0140444481270645,0.0262663454313594,1.96950237093191,"Trpc4"
"Fam222b",168.021083085644,0.205228814142258,0.0835645459651156,2.4559316606343,0.0140519876985514,0.0262777137394619,0.205228814142258,"Fam222b"
"Tmtc3",67.5706360162267,0.233251101927317,0.0949797896328036,2.45579720516414,0.01405724599267,0.0262848140580272,0.233251101927317,"Tmtc3"
"P2ry2",26.9944722233553,0.583103069345448,0.237457946642438,2.4556056244497,0.014064741345013,0.0262960954086698,0.583103069345448,"P2ry2"
"Dock10",258.504571760581,0.432710724359745,0.176217545941815,2.45554846452476,0.0140669783376191,0.026297544161773,0.432710724359745,"Dock10"
"Fzd10",17.7790001855807,1.24589941914041,0.507434612561472,2.45529057005246,0.0140770751183902,0.0263136845852595,1.24589941914041,"Fzd10"
"9130007G19Rik",2.43783107294075,2.36150624880234,0.961892382408789,2.45506284485652,0.0140859960639628,0.0263276239433062,2.36150624880234,"9130007G19Rik"
"Gpr157",57.3779948289801,-0.549846995068079,0.224003442326686,-2.45463636342777,0.0141027165423442,0.0263561367134874,-0.549846995068079,"Gpr157"
"Tbrg4",167.399110638844,-0.26056820367794,0.106158322291626,-2.45452450691654,0.0141071048471076,0.0263615987303977,-0.26056820367794,"Tbrg4"
"Rabl6",506.542781006562,-0.1072607000773,0.0437031478214004,-2.45430147310296,0.0141158584072003,0.026375216009963,-0.1072607000773,"Rabl6"
