"","baseMean","log2FoldChange","lfcSE","stat","pvalue","logFC","P.Value","adj.P.Val","gene_name","log2FoldChange_shrunk"
"Cebpb",568.086081736835,0.0846602093574211,0.0661031832191436,1.28072817729152,0.200289159032804,0.0846602093574211,0.200289159032804,0.641817698844066,"Cebpb",0.0482918051555972
"Cwc25",278.477602754351,-0.107156692286521,0.0836752464677696,-1.28062595343291,0.200325079486549,-0.107156692286521,0.200325079486549,0.641817698844066,"Cwc25",-0.0486962074358851
"Maml2",88.171592550604,-0.182781814997936,0.142801492575514,-1.27997132033673,0.200555222584198,-0.182781814997936,0.200555222584198,0.64224105812435,"Maml2",-0.037682982738368
"Oxct1",1585.32391322146,-0.0612451600957218,0.0478497638933521,-1.27994696551117,0.200563788499133,-0.0612451600957218,0.200563788499133,0.64224105812435,"Oxct1",-0.0433071372228249
"Gm45206",21.109114354024,-0.362444638355799,0.283310258817489,-1.27932055785276,0.200784196140347,-0.362444638355799,0.200784196140347,0.642450532100695,"Gm45206",-0.0206947098588983
"Cxxc5",428.138735226152,0.0941996890756958,0.0736337911886949,1.2792997284942,0.200791528188422,0.0941996890756958,0.200791528188422,0.642450532100695,"Cxxc5",0.0488354254751713
"Castor2",102.905902515133,-0.176228590804641,0.137757970824828,-1.27926238858971,0.200804672527981,-0.176228590804641,0.200804672527981,0.642450532100695,"Castor2",-0.0390848683771272
"Tes",48.4753606317104,0.240946044736138,0.1883634192708,1.27915518665407,0.200842413088478,0.240946044736138,0.200842413088478,0.642450532100695,"Tes",0.0302869806980905
"Tfb1m",83.9887373080901,-0.18625758016986,0.145663248594018,-1.27868616118115,0.201007594888941,-0.18625758016986,0.201007594888941,0.642808315520404,"Tfb1m",-0.0374219864867403
"Gm10851",67.1429380888376,-0.222421423182255,0.173992194927339,-1.27834138350367,0.201129082186886,-0.222421423182255,0.201129082186886,0.643026214217118,"Gm10851",-0.0325380985289131
"Gm45223",11.6461096125427,-0.493919733145988,0.386489571878025,-1.27796393249613,0.201262143805855,-0.493919733145988,0.201262143805855,0.643146718493443,"Gm45223",-0.0153201345360554
"Glt28d2",24.650338990548,-0.337995393794543,0.264486264820571,-1.27793174448526,0.201273493914981,-0.337995393794543,0.201273493914981,0.643146718493443,"Glt28d2",-0.0220996324227994
"Spata7",52.0269925627367,-0.238413499966547,0.186615282907677,-1.27756685439583,0.201402193797034,-0.238413499966547,0.201402193797034,0.643387395132694,"Spata7",-0.0298646980645737
"Ece1",540.433455175332,-0.0826754778294752,0.0647233611816543,-1.27736687835843,0.201472752525956,-0.0826754778294752,0.201472752525956,0.643442259193257,"Ece1",-0.0479905956330397
"Atg2b",158.257713387575,-0.139469183092048,0.109209054740559,-1.2770844269587,0.201572442236253,-0.139469183092048,0.201572442236253,0.643590104973129,"Atg2b",-0.0447784057116351
"Snhg7",168.11557627056,-0.135418341701346,0.106054327287794,-1.27687709841267,0.201645640626404,-0.135418341701346,0.201645640626404,0.643653312094823,"Snhg7",-0.0455477105980994
"Ercc3",227.995591990378,-0.117174450456796,0.0918215910765984,-1.27610999856284,0.201916637625759,-0.117174450456796,0.201916637625759,0.644347692163959,"Ercc3",-0.0474675304648984
"Cbfa2t2",107.327155516058,0.1667405706354,0.130755801128629,1.27520591206024,0.20223636929288,0.1667405706354,0.20223636929288,0.645197183453438,"Cbfa2t2",0.040813419936767
"Wwp1",173.188737487432,-0.132888086154601,0.104376148581074,-1.27316525816605,0.202959405915622,-0.132888086154601,0.202959405915622,0.647332553453557,"Wwp1",-0.045604298875041
"Thoc5",173.092670602657,0.131600801178219,0.103381310529328,1.2729651085327,0.203030423422433,0.131600801178219,0.203030423422433,0.647387749605976,"Thoc5",0.0459410274946952
"Atp1b3",692.518144025358,0.0750582150790935,0.0589714591818824,1.27278883921789,0.203092982651688,0.0750582150790935,0.203092982651688,0.647415953425232,"Atp1b3",0.047893950662427
"Lgr4",224.820817201682,-0.121772462543948,0.0956966406834565,-1.27248419248848,0.203201137030523,-0.121772462543948,0.203201137030523,0.647589451250367,"Lgr4",-0.0466459259168632
"Plekhg4",10.0053004786342,0.522907815465282,0.410958383256815,1.27241063029613,0.203227259050683,0.522907815465282,0.203227259050683,NA,"Plekhg4",0.0144035793921319
"Caskin2",58.1716650569657,-0.222120335393854,0.174653566246836,-1.27177669581584,0.203452471262112,-0.222120335393854,0.203452471262112,0.648115312534723,"Caskin2",-0.0321510005057782
"Clock",361.852121940887,-0.0975198193200908,0.0766835852131143,-1.2717170050027,0.203473686437517,-0.0975198193200908,0.203473686437517,0.648115312534723,"Clock",-0.0484289299219899
"Agpat5",321.101045662894,0.109069244587789,0.0857868702387935,1.27139787573772,0.203587137971001,0.109069244587789,0.203587137971001,0.648254640139568,"Agpat5",0.0475167436712705
"Gtpbp3",138.829225141761,-0.152527625363955,0.119978490785486,-1.27129141536431,0.203624995235079,-0.152527625363955,0.203624995235079,0.648254640139568,"Gtpbp3",-0.0423242277413479
"Tet1",16.6613044592396,0.406295507940701,0.319659948495436,1.27102413002642,0.203720064371306,0.406295507940701,0.203720064371306,0.648386040630407,"Tet1",0.0183167117095163
"Septin8",786.333312287204,0.0743238340078298,0.0584883884871464,1.27074511591584,0.203819339705461,0.0743238340078298,0.203819339705461,0.648530755403885,"Septin8",0.046647989432262
"Angptl6",154.793199865664,0.150626639979868,0.118549505611891,1.27058007709447,0.203878078338742,0.150626639979868,0.203878078338742,0.648546444501676,"Angptl6",0.0428808586390201
"Tmem241",67.9130984465232,0.213699204779816,0.168242638712459,1.27018457636679,0.204018890336356,0.213699204779816,0.204018890336356,0.648744615298647,"Tmem241",0.0331090926539349
"Gm63576",39.0176119860065,0.272575036690032,0.214620858340404,1.27003050308237,0.204073764927949,0.272575036690032,0.204073764927949,0.648744615298647,"Gm63576",0.0265953335282673
"Igf1r",250.482460738244,-0.121279921684676,0.095509427887052,-1.26982146545888,0.204148232733977,-0.121279921684676,0.204148232733977,0.648744615298647,"Igf1r",-0.0466718283985259
"Tug1",116.477839397023,0.159271051099555,0.12543267294558,1.26977323658451,0.204165416650942,0.159271051099555,0.204165416650942,0.648744615298647,"Tug1",0.0410363245152387
"Lrig1",556.602727637785,0.0884826408743999,0.0696921858579239,1.26962068681247,0.204219776965589,0.0884826408743999,0.204219776965589,0.648744615298647,"Lrig1",0.0491489625513171
"Mtdh",2118.54822649062,0.0616615109387511,0.0485715504564047,1.26949851012261,0.204263321584532,0.0616615109387511,0.204263321584532,0.648744615298647,"Mtdh",0.0444854395871472
"Gm59364",5.41255720840719,0.748484321064195,0.589659062758362,1.26935100015739,0.204315904158831,0.748484321064195,0.204315904158831,NA,"Gm59364",0.0101660418746891
"Gm26670",23.6416786262265,-0.341689736798471,0.269309525605554,-1.26876216513385,0.204525903081333,-0.341689736798471,0.204525903081333,0.649407457808038,"Gm26670",-0.021455521188071
"Zfp647",18.4853633666063,0.395017938293047,0.311388233037932,1.26857053793978,0.204594277809113,0.395017938293047,0.204594277809113,0.649453471275543,"Zfp647",0.0188112601096804
"Gm19531",80.3330792348891,0.188773489042985,0.148869609138054,1.26804584317761,0.204781579850674,0.188773489042985,0.204781579850674,0.649807335258611,"Gm19531",0.0363517589729862
"Gm37254",19.7803501195401,-0.375292572674401,0.2960126052415,-1.26782632235618,0.204859979917525,-0.375292572674401,0.204859979917525,0.649807335258611,"Gm37254",-0.019717428083381
"Ubc",839.323935238695,0.0798182566806121,0.062957819391679,1.26780529331932,0.204867491411493,0.0798182566806121,0.204867491411493,0.649807335258611,"Ubc",0.0478857470411044
"Mkks",192.379026542725,0.127599960012003,0.100669670605207,1.26751144853158,0.204972472630956,0.127599960012003,0.204972472630956,0.649871753371954,"Mkks",0.045933827430188
"Nr2f1",78.855727354218,0.198389353670073,0.156543262412234,1.26731326927149,0.2050432977396,0.198389353670073,0.2050432977396,0.649871753371954,"Nr2f1",0.0353802460725047
"Mfap1a",297.47908818223,-0.104987053847336,0.0828475565700577,-1.26723174700459,0.205072437251168,-0.104987053847336,0.205072437251168,0.649871753371954,"Mfap1a",-0.0480778152286394
"Ptpdc1",61.435844572841,-0.216915556302745,0.171193230371645,-1.26708022175784,0.205126606791274,-0.216915556302745,0.205126606791274,0.649871753371954,"Ptpdc1",-0.0325072003212531
"Snx33",156.689891071735,0.141202850878644,0.111451694742483,1.26694216005332,0.205175972236415,0.141202850878644,0.205175972236415,0.649871753371954,"Snx33",0.0440001372188426
"Cideb",22.886739215971,0.355388918731679,0.280545170570327,1.26677967048658,0.205234083188709,0.355388918731679,0.205234083188709,0.649871753371954,"Cideb",0.0206743493633649
"Adamtsl5",53.4304515753784,0.229757049717265,0.181383430386284,1.26669260377291,0.205265225677178,0.229757049717265,0.205265225677178,0.649871753371954,"Adamtsl5",0.0308959224436177
"Bgn",1779.72402954177,0.0655806480124067,0.0517938260981472,1.26618658926904,0.205446287649402,0.0655806480124067,0.205446287649402,0.650200044486295,"Bgn",0.0450348161174324
"Impa1",233.425293324062,-0.114916363036444,0.0907745288048838,-1.26595383693428,0.205529609989673,-0.114916363036444,0.205529609989673,0.650200044486295,"Impa1",-0.0471415764627
"Prkag3",14.5857370141347,-0.435535373988663,0.3440686813542,-1.26583847234937,0.205570918127718,-0.435535373988663,0.205570918127718,0.650200044486295,"Prkag3",-0.0169827251649936
"Gm44432",25.9505541719848,-0.333153007359045,0.263195615231448,-1.2657999908778,0.205584698376941,-0.333153007359045,0.205584698376941,0.650200044486295,"Gm44432",-0.0220196656663311
"Plscr4",74.3486504177441,-0.194324504865112,0.153561657900658,-1.26544938054019,0.205710283171648,-0.194324504865112,0.205710283171648,0.650416880023241,"Plscr4",-0.0353920344461442
"2010016I18Rik",32.7848826974325,-0.290498802129037,0.229673496092604,-1.26483380569044,0.205930910190399,-0.290498802129037,0.205930910190399,0.650416880023241,"2010016I18Rik",-0.0249653014189184
"Cyth2",227.326665522844,0.119138056206011,0.0941954428936615,1.26479639084566,0.205944325513597,0.119138056206011,0.205944325513597,0.650416880023241,"Cyth2",0.0468911610272072
"Sde2",338.034827519649,-0.100808493038374,0.0797050011569063,-1.26476998400544,0.205953794231072,-0.100808493038374,0.205953794231072,0.650416880023241,"Sde2",-0.0480875560088936
"Uqcc5",358.599998121182,0.107681506248338,0.0851433455828044,1.26470842214691,0.205975869733815,0.107681506248338,0.205975869733815,0.650416880023241,"Uqcc5",0.0481048143288615
"Pomk",81.6358616286426,-0.186271991810983,0.147284914137699,-1.26470516618446,0.205977037339145,-0.186271991810983,0.205977037339145,0.650416880023241,"Pomk",-0.0366391770239828
"E130311K13Rik",152.682046882716,-0.151556833230955,0.11986540503122,-1.26439178336302,0.206089440576843,-0.151556833230955,0.206089440576843,0.65050927109429,"E130311K13Rik",-0.0423800278031711
"Capn11",12.3361999887797,0.48225283559267,0.381446315621918,1.26427446233527,0.206131532401334,0.48225283559267,0.206131532401334,0.65050927109429,"Capn11",0.015330684708523
"Parp10",243.615722392428,-0.127983417197846,0.101238907204047,-1.26417225089062,0.206168208378013,-0.127983417197846,0.206168208378013,0.65050927109429,"Parp10",-0.0454899134696005
"Snrpe",273.693218118398,-0.112006497543773,0.0886116764049178,-1.2640151059997,0.206224605068973,-0.112006497543773,0.206224605068973,0.650516923553083,"Snrpe",-0.0472831510610937
"Cdc37l1",872.01030004174,-0.07181647366323,0.0568371627019321,-1.2635478311937,0.206392368424254,-0.07181647366323,0.206392368424254,0.650783468124235,"Cdc37l1",-0.0459435683465776
"Wasl",620.56383080925,0.0806460556267516,0.0638331194820515,1.26338891599098,0.206449445537997,0.0806460556267516,0.206449445537997,0.650783468124235,"Wasl",0.0472659791351635
"Snrpc",169.692088565927,-0.146620806938245,0.116087993228009,-1.26301439848535,0.206584005240222,-0.146620806938245,0.206584005240222,0.650783468124235,"Snrpc",-0.0427100868766586
"Depp1",58.7288022182392,0.23566094310162,0.186596530683687,1.2629438620223,0.206609355279722,0.23566094310162,0.206609355279722,0.650783468124235,"Depp1",0.030193610690928
"Rnf170",92.1474474743665,-0.180743855900872,0.143128818777382,-1.26280547443066,0.206659096840542,-0.180743855900872,0.206659096840542,0.650783468124235,"Rnf170",-0.03713082355554
"Timm29",151.284438860804,0.141321022920246,0.111912529668802,1.26278106069513,0.206667872931911,0.141321022920246,0.206667872931911,0.650783468124235,"Timm29",0.0441113184966345
"Abi1",252.711285856494,0.11221222683519,0.0888649449457612,1.26272769204638,0.206687058489967,0.11221222683519,0.206687058489967,0.650783468124235,"Abi1",0.0459138705270241
"Man2c1",161.582213752884,-0.13914874925119,0.110273807096887,-1.26184769452036,0.207003596285723,-0.13914874925119,0.207003596285723,0.651278335524711,"Man2c1",-0.043927605961791
"Rpl11",1012.2105048325,0.0704405414910872,0.0558386901998891,1.26150060538539,0.207128542010357,0.0704405414910872,0.207128542010357,0.651278335524711,"Rpl11",0.0463050789223806
"Gm48562",7.48978652574886,-0.633920204225965,0.502569984842114,-1.26135707134423,0.207180227626154,-0.633920204225965,0.207180227626154,NA,"Gm48562",-0.0117052942506444
"Rasl11a",137.601425892707,0.154859888578759,0.12277300295621,1.26135131380628,0.207182301070981,0.154859888578759,0.207182301070981,0.651278335524711,"Rasl11a",0.0413583134747109
"Maoa",297.571927910289,0.106630999223428,0.0845440021806141,1.26124853890437,0.207219315620808,0.106630999223428,0.207219315620808,0.651278335524711,"Maoa",0.0475601291534673
"Gata6",193.451221675613,0.126290533595578,0.100132606824119,1.26123285512186,0.207224964582839,0.126290533595578,0.207224964582839,0.651278335524711,"Gata6",0.0456931618220981
"Snhg6",287.793821270492,0.107687641708025,0.0853844950262216,1.26120839240139,0.207233775753076,0.107687641708025,0.207233775753076,0.651278335524711,"Snhg6",0.0474597487742622
"Luc7l",596.84534991756,-0.0816109415813352,0.0647138545136678,-1.26110463044816,0.207271152551121,-0.0816109415813352,0.207271152551121,0.651278335524711,"Luc7l",-0.0471306510760856
"Gstm1",721.887543673012,0.0758652605416938,0.0601692234912881,1.26086487642105,0.207357534686268,0.0758652605416938,0.207357534686268,0.651278335524711,"Gstm1",0.0465542786610357
"Lgals12",657.041160400965,-0.081760415961296,0.0648606917862006,-1.26055417710933,0.207469516893586,-0.081760415961296,0.207469516893586,0.651278335524711,"Lgals12",-0.0471804311281129
"Taok2",206.994556916634,-0.122700156976386,0.0973419429882975,-1.26050655256735,0.207486685602252,-0.122700156976386,0.207486685602252,0.651278335524711,"Taok2",-0.0457914893962479
"Nudt17",19.5817699716448,-0.387023494541345,0.307040598266189,-1.2604961582501,0.207490432904017,-0.387023494541345,0.207490432904017,0.651278335524711,"Nudt17",-0.0187065449786013
"Gm20627",13.4510423387163,-0.44968645845145,0.356755267428434,-1.26049003198434,0.207492641534464,-0.44968645845145,0.207492641534464,0.651278335524711,"Gm20627",-0.0163288837894684
"Gm34147",9.81236784879152,-0.538349086451573,0.427172419057939,-1.26026181100085,0.20757493151049,-0.538349086451573,0.20757493151049,NA,"Gm34147",-0.0137829588792683
"Sh3bp2",25.7215759942129,0.323952220181325,0.257151748999115,1.25977062742995,0.207752118594526,0.323952220181325,0.207752118594526,0.651770017864791,"Sh3bp2",0.0223781144268569
"H4c8",139.095711091158,-0.14520908938003,0.115267641298323,-1.25975588417061,0.207757438698791,-0.14520908938003,0.207757438698791,0.651770017864791,"H4c8",-0.0428430518019408
"Dennd1a",197.950082508955,-0.12590859668669,0.0999608233543076,-1.25957942783656,0.20782112062523,-0.12590859668669,0.20782112062523,0.651800147513895,"Dennd1a",-0.0452282855648091
"Pebp1",360.561308166139,0.0997067463782725,0.0791997724279805,1.25892718276356,0.208056634442646,0.0997067463782725,0.208056634442646,0.652369046549743,"Pebp1",0.0478929883172124
"Tmem260",122.218910891799,-0.152442392061591,0.121122212383835,-1.25858328593357,0.208180887215293,-0.152442392061591,0.208180887215293,0.6524150454927,"Tmem260",-0.0417297413615769
"Hnrnpd",480.066918109981,0.0857927492472281,0.068171352961499,1.25848682063977,0.208215750585069,0.0857927492472281,0.208215750585069,0.6524150454927,"Hnrnpd",0.0477775584704139
"Lrrc28",56.9981400278233,-0.227788845756349,0.18100930947081,-1.25843718437632,0.208233691198076,-0.227788845756349,0.208233691198076,0.6524150454927,"Lrrc28",-0.0307961514044768
"Jsrp1",8.87309811004336,-0.566848132455681,0.45050312338319,-1.25825572128949,0.208299289053598,-0.566848132455681,0.208299289053598,NA,"Jsrp1",-0.0130836733431633
"Idh3b",788.764510393074,0.0714144396144964,0.0567709234780709,1.25794042512065,0.208413302419296,0.0714144396144964,0.208413302419296,0.652808090971876,"Idh3b",0.0456075036153147
"Ccdc142os",21.2865813641117,0.35659861156921,0.283564052580157,1.2575593003574,0.208551180259389,0.35659861156921,0.208551180259389,0.653070245691457,"Ccdc142os",0.0203295718451291
